donor	stratum	family	method	gene	fields	state	eligible	called	correct	allele_matches
NA19185	AFR	Y039	hprc	C	4	complete	1	1	1	2
NA19185	AFR	Y039	hprc	DPA1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc	DPA1	4	complete	0	0	0	0
NA19185	AFR	Y039	hprc	DPB1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc	DPB1	4	complete	1	1	0	1
NA19185	AFR	Y039	hprc	DQA1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc	DQA1	4	complete	1	1	0	0
NA19185	AFR	Y039	hprc	DQB1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc	DQB1	4	complete	1	1	0	1
NA19185	AFR	Y039	hprc	DRB1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc	DRB1	4	complete	0	0	0	0
NA19185	AFR	Y039	hprc_asian	A	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc_asian	A	4	complete	1	1	1	2
NA19185	AFR	Y039	hprc_asian	B	2	complete	1	1	0	1
NA19185	AFR	Y039	hprc_asian	B	4	complete	0	0	0	0
NA19185	AFR	Y039	hprc_asian	C	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc_asian	C	4	complete	1	1	1	2
NA19185	AFR	Y039	hprc_asian	DPA1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc_asian	DPA1	4	complete	0	0	0	0
NA19185	AFR	Y039	hprc_asian	DPB1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc_asian	DPB1	4	complete	1	1	0	1
NA19185	AFR	Y039	hprc_asian	DQA1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc_asian	DQA1	4	complete	1	1	0	0
NA19185	AFR	Y039	hprc_asian	DQB1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc_asian	DQB1	4	complete	1	1	0	1
NA19185	AFR	Y039	hprc_asian	DRB1	2	complete	1	1	1	2
NA19185	AFR	Y039	hprc_asian	DRB1	4	complete	0	0	0	0
NA19185	AFR	Y039	ipd_genome	A	2	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	A	4	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	B	2	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	B	4	complete	0	0	0	0
NA19185	AFR	Y039	ipd_genome	C	2	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	C	4	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	DPA1	2	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	DPA1	4	complete	0	0	0	0
NA19185	AFR	Y039	ipd_genome	DPB1	2	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	DPB1	4	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	DQA1	2	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	DQA1	4	complete	1	1	0	0
NA19185	AFR	Y039	ipd_genome	DQB1	2	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	DQB1	4	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	DRB1	2	complete	1	1	1	2
NA19185	AFR	Y039	ipd_genome	DRB1	4	complete	0	0	0	0
NA19185	AFR	Y039	genome_hprc	A	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	A	4	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	B	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	B	4	complete	0	0	0	0
NA19185	AFR	Y039	genome_hprc	C	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	C	4	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	DPA1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	DPA1	4	complete	0	0	0	0
NA19185	AFR	Y039	genome_hprc	DPB1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	DPB1	4	complete	1	1	0	1
NA19185	AFR	Y039	genome_hprc	DQA1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	DQA1	4	complete	1	1	0	0
NA19185	AFR	Y039	genome_hprc	DQB1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	DQB1	4	complete	1	1	0	1
NA19185	AFR	Y039	genome_hprc	DRB1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc	DRB1	4	complete	0	0	0	0
NA19185	AFR	Y039	genome_hprc_asian	A	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc_asian	A	4	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc_asian	B	2	complete	1	1	0	1
NA19185	AFR	Y039	genome_hprc_asian	B	4	complete	0	0	0	0
NA19185	AFR	Y039	genome_hprc_asian	C	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc_asian	C	4	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc_asian	DPA1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc_asian	DPA1	4	complete	0	0	0	0
NA19185	AFR	Y039	genome_hprc_asian	DPB1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc_asian	DPB1	4	complete	1	1	0	1
NA19185	AFR	Y039	genome_hprc_asian	DQA1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc_asian	DQA1	4	complete	1	1	0	0
NA19185	AFR	Y039	genome_hprc_asian	DQB1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc_asian	DQB1	4	complete	1	1	0	1
NA19185	AFR	Y039	genome_hprc_asian	DRB1	2	complete	1	1	1	2
NA19185	AFR	Y039	genome_hprc_asian	DRB1	4	complete	0	0	0	0
HG02984	AFR	GB97	T1K	A	2	complete	1	1	1	2
HG02984	AFR	GB97	T1K	A	4	complete	1	1	1	2
HG02984	AFR	GB97	T1K	B	2	complete	1	1	1	2
HG02984	AFR	GB97	T1K	B	4	complete	0	0	0	0
HG02984	AFR	GB97	T1K	C	2	complete	1	1	1	2
HG02984	AFR	GB97	T1K	C	4	complete	0	0	0	0
HG02984	AFR	GB97	T1K	DPA1	2	complete	1	1	1	2
HG02984	AFR	GB97	T1K	DPA1	4	complete	0	0	0	0
HG02984	AFR	GB97	T1K	DPB1	2	complete	1	1	1	2
HG02984	AFR	GB97	T1K	DPB1	4	complete	1	1	1	2
HG02984	AFR	GB97	T1K	DQA1	2	complete	1	1	1	2
HG02984	AFR	GB97	T1K	DQA1	4	complete	0	0	0	0
HG02984	AFR	GB97	T1K	DQB1	2	complete	1	1	1	2
HG02984	AFR	GB97	T1K	DQB1	4	complete	0	0	0	0
HG02984	AFR	GB97	T1K	DRB1	2	complete	1	1	1	2
HG02984	AFR	GB97	T1K	DRB1	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc	A	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc	A	4	complete	1	1	0	1
HG02984	AFR	GB97	hprc	B	2	complete	1	1	0	1
HG02984	AFR	GB97	hprc	B	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc	C	2	complete	1	1	0	1
HG02984	AFR	GB97	hprc	C	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc	DPA1	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc	DPA1	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc	DPB1	2	complete	1	1	0	1
HG02984	AFR	GB97	hprc	DPB1	4	complete	1	1	0	0
HG02984	AFR	GB97	hprc	DQA1	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc	DQA1	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc	DQB1	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc	DQB1	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc	DRB1	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc	DRB1	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc_asian	A	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc_asian	A	4	complete	1	1	0	1
HG02984	AFR	GB97	hprc_asian	B	2	complete	1	1	0	1
HG02984	AFR	GB97	hprc_asian	B	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc_asian	C	2	complete	1	1	0	1
HG02984	AFR	GB97	hprc_asian	C	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc_asian	DPA1	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc_asian	DPA1	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc_asian	DPB1	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc_asian	DPB1	4	complete	1	1	0	1
HG02984	AFR	GB97	hprc_asian	DQA1	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc_asian	DQA1	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc_asian	DQB1	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc_asian	DQB1	4	complete	0	0	0	0
HG02984	AFR	GB97	hprc_asian	DRB1	2	complete	1	1	1	2
HG02984	AFR	GB97	hprc_asian	DRB1	4	complete	0	0	0	0
HG02984	AFR	GB97	ipd_genome	A	2	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	A	4	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	B	2	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	B	4	complete	0	0	0	0
HG02984	AFR	GB97	ipd_genome	C	2	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	C	4	complete	0	0	0	0
HG02984	AFR	GB97	ipd_genome	DPA1	2	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	DPA1	4	complete	0	0	0	0
HG02984	AFR	GB97	ipd_genome	DPB1	2	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	DPB1	4	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	DQA1	2	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	DQA1	4	complete	0	0	0	0
HG02984	AFR	GB97	ipd_genome	DQB1	2	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	DQB1	4	complete	0	0	0	0
HG02984	AFR	GB97	ipd_genome	DRB1	2	complete	1	1	1	2
HG02984	AFR	GB97	ipd_genome	DRB1	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc	A	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc	A	4	complete	1	1	0	1
HG02984	AFR	GB97	genome_hprc	B	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc	B	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc	C	2	complete	1	1	0	1
HG02984	AFR	GB97	genome_hprc	C	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc	DPA1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc	DPA1	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc	DPB1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc	DPB1	4	complete	1	1	0	1
HG02984	AFR	GB97	genome_hprc	DQA1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc	DQA1	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc	DQB1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc	DQB1	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc	DRB1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc	DRB1	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc_asian	A	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc_asian	A	4	complete	1	1	0	1
HG02984	AFR	GB97	genome_hprc_asian	B	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc_asian	B	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc_asian	C	2	complete	1	1	0	1
HG02984	AFR	GB97	genome_hprc_asian	C	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc_asian	DPA1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc_asian	DPA1	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc_asian	DPB1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc_asian	DPB1	4	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc_asian	DQA1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc_asian	DQA1	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc_asian	DQB1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc_asian	DQB1	4	complete	0	0	0	0
HG02984	AFR	GB97	genome_hprc_asian	DRB1	2	complete	1	1	1	2
HG02984	AFR	GB97	genome_hprc_asian	DRB1	4	complete	0	0	0	0
HG01960	AFR	BB11	T1K	A	2	complete	1	1	1	2
HG01960	AFR	BB11	T1K	A	4	complete	1	1	1	2
HG01960	AFR	BB11	T1K	B	2	complete	1	1	1	2
HG01960	AFR	BB11	T1K	B	4	complete	0	0	0	0
HG01960	AFR	BB11	T1K	C	2	complete	1	1	1	2
HG01960	AFR	BB11	T1K	C	4	complete	1	1	0	0
HG01960	AFR	BB11	T1K	DPA1	2	complete	1	1	1	2
HG01960	AFR	BB11	T1K	DPA1	4	complete	0	0	0	0
HG01960	AFR	BB11	T1K	DPB1	2	complete	1	1	1	2
HG01960	AFR	BB11	T1K	DPB1	4	complete	0	0	0	0
HG01960	AFR	BB11	T1K	DQA1	2	complete	1	1	1	2
HG01960	AFR	BB11	T1K	DQA1	4	complete	0	0	0	0
HG01960	AFR	BB11	T1K	DQB1	2	complete	1	1	1	2
HG01960	AFR	BB11	T1K	DQB1	4	complete	1	1	0	1
HG01960	AFR	BB11	T1K	DRB1	2	complete	1	1	1	2
HG01960	AFR	BB11	T1K	DRB1	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc	A	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc	A	4	complete	1	1	1	2
HG01960	AFR	BB11	hprc	B	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc	B	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc	C	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc	C	4	complete	1	1	1	2
HG01960	AFR	BB11	hprc	DPA1	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc	DPA1	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc	DPB1	2	complete	1	1	0	1
HG01960	AFR	BB11	hprc	DPB1	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc	DQA1	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc	DQA1	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc	DQB1	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc	DQB1	4	complete	1	1	1	2
HG01960	AFR	BB11	hprc	DRB1	2	complete	1	1	0	1
HG01960	AFR	BB11	hprc	DRB1	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc_asian	A	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	A	4	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	B	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	B	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc_asian	C	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	C	4	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	DPA1	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	DPA1	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc_asian	DPB1	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	DPB1	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc_asian	DQA1	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	DQA1	4	complete	0	0	0	0
HG01960	AFR	BB11	hprc_asian	DQB1	2	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	DQB1	4	complete	1	1	1	2
HG01960	AFR	BB11	hprc_asian	DRB1	2	complete	1	1	0	1
HG01960	AFR	BB11	hprc_asian	DRB1	4	complete	0	0	0	0
HG01960	AFR	BB11	ipd_genome	A	2	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	A	4	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	B	2	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	B	4	complete	0	0	0	0
HG01960	AFR	BB11	ipd_genome	C	2	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	C	4	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	DPA1	2	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	DPA1	4	complete	0	0	0	0
HG01960	AFR	BB11	ipd_genome	DPB1	2	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	DPB1	4	complete	0	0	0	0
HG01960	AFR	BB11	ipd_genome	DQA1	2	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	DQA1	4	complete	0	0	0	0
HG01960	AFR	BB11	ipd_genome	DQB1	2	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	DQB1	4	complete	1	1	1	2
HG01960	AFR	BB11	ipd_genome	DRB1	2	complete	1	1	0	1
HG01960	AFR	BB11	ipd_genome	DRB1	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc	A	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	A	4	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	B	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	B	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc	C	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	C	4	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	DPA1	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	DPA1	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc	DPB1	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	DPB1	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc	DQA1	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	DQA1	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc	DQB1	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	DQB1	4	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc	DRB1	2	complete	1	1	0	1
HG01960	AFR	BB11	genome_hprc	DRB1	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc_asian	A	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	A	4	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	B	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	B	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc_asian	C	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	C	4	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	DPA1	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	DPA1	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc_asian	DPB1	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	DPB1	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc_asian	DQA1	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	DQA1	4	complete	0	0	0	0
HG01960	AFR	BB11	genome_hprc_asian	DQB1	2	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	DQB1	4	complete	1	1	1	2
HG01960	AFR	BB11	genome_hprc_asian	DRB1	2	complete	1	1	0	1
HG01960	AFR	BB11	genome_hprc_asian	DRB1	4	complete	0	0	0	0
NA20282	AFR	2469	T1K	A	2	complete	1	1	1	2
NA20282	AFR	2469	T1K	A	4	complete	1	1	1	2
NA20282	AFR	2469	T1K	B	2	complete	1	1	1	2
NA20282	AFR	2469	T1K	B	4	complete	0	0	0	0
NA20282	AFR	2469	T1K	C	2	complete	1	1	1	2
NA20282	AFR	2469	T1K	C	4	complete	0	0	0	0
NA20282	AFR	2469	T1K	DPA1	2	complete	1	1	0	1
NA20282	AFR	2469	T1K	DPA1	4	complete	0	0	0	0
NA20282	AFR	2469	T1K	DPB1	2	complete	1	1	1	2
NA20282	AFR	2469	T1K	DPB1	4	complete	1	1	0	1
NA20282	AFR	2469	T1K	DQA1	2	complete	1	1	1	2
NA20282	AFR	2469	T1K	DQA1	4	complete	1	1	0	0
NA20282	AFR	2469	T1K	DQB1	2	complete	1	1	1	2
NA20282	AFR	2469	T1K	DQB1	4	complete	1	1	0	0
NA20282	AFR	2469	T1K	DRB1	2	complete	1	1	1	2
NA20282	AFR	2469	T1K	DRB1	4	complete	0	0	0	0
NA20282	AFR	2469	hprc	A	2	complete	1	1	1	2
NA20282	AFR	2469	hprc	A	4	complete	1	1	1	2
NA20282	AFR	2469	hprc	B	2	complete	1	1	1	2
NA20282	AFR	2469	hprc	B	4	complete	0	0	0	0
NA20282	AFR	2469	hprc	C	2	complete	1	1	0	1
NA20282	AFR	2469	hprc	C	4	complete	0	0	0	0
NA20282	AFR	2469	hprc	DPA1	2	complete	1	1	1	2
NA20282	AFR	2469	hprc	DPA1	4	complete	0	0	0	0
NA20282	AFR	2469	hprc	DPB1	2	complete	1	1	1	2
NA20282	AFR	2469	hprc	DPB1	4	complete	1	1	1	2
NA20282	AFR	2469	hprc	DQA1	2	complete	1	1	1	2
NA20282	AFR	2469	hprc	DQA1	4	complete	1	1	0	0
NA20282	AFR	2469	hprc	DQB1	2	complete	1	1	1	2
NA20282	AFR	2469	hprc	DQB1	4	complete	1	1	0	1
NA20282	AFR	2469	hprc	DRB1	2	complete	1	1	0	1
NA20282	AFR	2469	hprc	DRB1	4	complete	0	0	0	0
NA20282	AFR	2469	hprc_asian	A	2	complete	1	1	1	2
NA20282	AFR	2469	hprc_asian	A	4	complete	1	1	1	2
NA20282	AFR	2469	hprc_asian	B	2	complete	1	1	1	2
NA20282	AFR	2469	hprc_asian	B	4	complete	0	0	0	0
NA20282	AFR	2469	hprc_asian	C	2	complete	1	1	1	2
NA20282	AFR	2469	hprc_asian	C	4	complete	0	0	0	0
NA20282	AFR	2469	hprc_asian	DPA1	2	complete	1	1	1	2
NA20282	AFR	2469	hprc_asian	DPA1	4	complete	0	0	0	0
NA20282	AFR	2469	hprc_asian	DPB1	2	complete	1	1	1	2
NA20282	AFR	2469	hprc_asian	DPB1	4	complete	1	1	1	2
NA20282	AFR	2469	hprc_asian	DQA1	2	complete	1	1	1	2
NA20282	AFR	2469	hprc_asian	DQA1	4	complete	1	0	0	0
NA20282	AFR	2469	hprc_asian	DQB1	2	complete	1	1	1	2
NA20282	AFR	2469	hprc_asian	DQB1	4	complete	1	1	0	1
NA20282	AFR	2469	hprc_asian	DRB1	2	complete	1	1	0	1
NA20282	AFR	2469	hprc_asian	DRB1	4	complete	0	0	0	0
NA20282	AFR	2469	ipd_genome	A	2	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	A	4	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	B	2	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	B	4	complete	0	0	0	0
NA20282	AFR	2469	ipd_genome	C	2	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	C	4	complete	0	0	0	0
NA20282	AFR	2469	ipd_genome	DPA1	2	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	DPA1	4	complete	0	0	0	0
NA20282	AFR	2469	ipd_genome	DPB1	2	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	DPB1	4	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	DQA1	2	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	DQA1	4	complete	1	1	0	0
NA20282	AFR	2469	ipd_genome	DQB1	2	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	DQB1	4	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	DRB1	2	complete	1	1	1	2
NA20282	AFR	2469	ipd_genome	DRB1	4	complete	0	0	0	0
NA20282	AFR	2469	genome_hprc	A	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc	A	4	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc	B	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc	B	4	complete	0	0	0	0
NA20282	AFR	2469	genome_hprc	C	2	complete	1	1	0	1
NA20282	AFR	2469	genome_hprc	C	4	complete	0	0	0	0
NA20282	AFR	2469	genome_hprc	DPA1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc	DPA1	4	complete	0	0	0	0
NA20282	AFR	2469	genome_hprc	DPB1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc	DPB1	4	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc	DQA1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc	DQA1	4	complete	1	1	0	0
NA20282	AFR	2469	genome_hprc	DQB1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc	DQB1	4	complete	1	1	0	1
NA20282	AFR	2469	genome_hprc	DRB1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc	DRB1	4	complete	0	0	0	0
NA20282	AFR	2469	genome_hprc_asian	A	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	A	4	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	B	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	B	4	complete	0	0	0	0
NA20282	AFR	2469	genome_hprc_asian	C	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	C	4	complete	0	0	0	0
NA20282	AFR	2469	genome_hprc_asian	DPA1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	DPA1	4	complete	0	0	0	0
NA20282	AFR	2469	genome_hprc_asian	DPB1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	DPB1	4	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	DQA1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	DQA1	4	complete	1	0	0	0
NA20282	AFR	2469	genome_hprc_asian	DQB1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	DQB1	4	complete	1	1	0	1
NA20282	AFR	2469	genome_hprc_asian	DRB1	2	complete	1	1	1	2
NA20282	AFR	2469	genome_hprc_asian	DRB1	4	complete	0	0	0	0
NA19468	AFR	NA19468	T1K	A	2	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	A	4	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	B	2	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	B	4	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	C	2	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	C	4	complete	1	1	0	0
NA19468	AFR	NA19468	T1K	DPA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	DPA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	T1K	DPB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	DPB1	4	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	DQA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	DQA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	T1K	DQB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	DQB1	4	complete	1	1	0	0
NA19468	AFR	NA19468	T1K	DRB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	T1K	DRB1	4	complete	0	0	0	0
NA19468	AFR	NA19468	hprc	A	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc	A	4	complete	1	1	1	2
NA19468	AFR	NA19468	hprc	B	2	complete	1	1	0	1
NA19468	AFR	NA19468	hprc	B	4	complete	1	1	0	1
NA19468	AFR	NA19468	hprc	C	2	complete	1	1	0	1
NA19468	AFR	NA19468	hprc	C	4	complete	1	1	0	0
NA19468	AFR	NA19468	hprc	DPA1	2	complete	1	1	1	2
