donor	stratum	population	fold	universe	variant_class	arm	n	site_present	called	correct	nonref_n	nonref_correct
HG04115	SAS	STU	2	all_truth	small_complex	old_full	17230	14080	14078	13802	6151	5119
HG04115	SAS	STU	2	all_truth	small_complex	old_hprc	17230	14543	14536	14162	6151	5780
HG04115	SAS	STU	2	all_truth	truth_SV_length	full	84	84	82	67	84	67
HG04115	SAS	STU	2	all_truth	truth_SV_length	hprc	84	84	84	64	84	64
HG04115	SAS	STU	2	all_truth	truth_SV_length	old_full	84	74	72	62	84	62
HG04115	SAS	STU	2	all_truth	truth_SV_length	old_hprc	84	83	83	64	84	64
HG04115	SAS	STU	2	frozen_HPRC_sites	ALL	full	84770	84770	84765	84019	23846	23174
HG04115	SAS	STU	2	frozen_HPRC_sites	ALL	hprc	84770	84770	84763	84007	23846	23184
HG04115	SAS	STU	2	frozen_HPRC_sites	ALL	old_full	84770	70118	70114	69579	23846	20422
HG04115	SAS	STU	2	frozen_HPRC_sites	ALL	old_hprc	84770	84770	84763	84007	23846	23183
HG04115	SAS	STU	2	frozen_HPRC_sites	SNV	full	69945	69945	69945	69606	17559	17260
HG04115	SAS	STU	2	frozen_HPRC_sites	SNV	hprc	69945	69945	69945	69604	17559	17279
HG04115	SAS	STU	2	frozen_HPRC_sites	SNV	old_full	69945	57735	57735	57496	17559	15196
HG04115	SAS	STU	2	frozen_HPRC_sites	SNV	old_hprc	69945	69945	69945	69603	17559	17278
HG04115	SAS	STU	2	frozen_HPRC_sites	SV_length_site	full	282	282	280	249	165	132
HG04115	SAS	STU	2	frozen_HPRC_sites	SV_length_site	hprc	282	282	282	243	165	126
HG04115	SAS	STU	2	frozen_HPRC_sites	SV_length_site	old_full	282	234	232	212	165	113
HG04115	SAS	STU	2	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	282	242	165	125
HG04115	SAS	STU	2	frozen_HPRC_sites	small_complex	full	14543	14543	14540	14164	6122	5782
HG04115	SAS	STU	2	frozen_HPRC_sites	small_complex	hprc	14543	14543	14536	14160	6122	5779
HG04115	SAS	STU	2	frozen_HPRC_sites	small_complex	old_full	14543	12149	12147	11871	6122	5113
HG04115	SAS	STU	2	frozen_HPRC_sites	small_complex	old_hprc	14543	14543	14536	14162	6122	5780
HG04115	SAS	STU	2	frozen_HPRC_sites	truth_SV_length	full	83	83	81	67	83	67
HG04115	SAS	STU	2	frozen_HPRC_sites	truth_SV_length	hprc	83	83	83	64	83	64
HG04115	SAS	STU	2	frozen_HPRC_sites	truth_SV_length	old_full	83	74	72	62	83	62
HG04115	SAS	STU	2	frozen_HPRC_sites	truth_SV_length	old_hprc	83	83	83	64	83	64
HG04115	SAS	STU	2	frozen_threeway_SNV	ALL	full	50387	50387	50387	50276	12733	12631
HG04115	SAS	STU	2	frozen_threeway_SNV	ALL	hprc	50387	50387	50387	50264	12733	12624
HG04115	SAS	STU	2	frozen_threeway_SNV	ALL	linear	50387	50387	50387	50134	12733	12501
HG04115	SAS	STU	2	frozen_threeway_SNV	ALL	old_full	50387	50387	50387	50270	12733	12624
HG04115	SAS	STU	2	frozen_threeway_SNV	ALL	old_hprc	50387	50387	50387	50264	12733	12624
HG04115	SAS	STU	2	frozen_threeway_SNV	SNV	full	50387	50387	50387	50276	12733	12631
HG04115	SAS	STU	2	frozen_threeway_SNV	SNV	hprc	50387	50387	50387	50264	12733	12624
HG04115	SAS	STU	2	frozen_threeway_SNV	SNV	linear	50387	50387	50387	50134	12733	12501
HG04115	SAS	STU	2	frozen_threeway_SNV	SNV	old_full	50387	50387	50387	50270	12733	12624
HG04115	SAS	STU	2	frozen_threeway_SNV	SNV	old_hprc	50387	50387	50387	50264	12733	12624
HG04115	SAS	STU	2	shared_new_sites	ALL	full	84982	84982	84977	84226	23876	23199
HG04115	SAS	STU	2	shared_new_sites	ALL	hprc	84982	84982	84975	84212	23876	23207
HG04115	SAS	STU	2	shared_new_sites	ALL	old_full	84982	70118	70114	69579	23876	20422
HG04115	SAS	STU	2	shared_new_sites	ALL	old_hprc	84982	84770	84763	84007	23876	23183
HG04115	SAS	STU	2	shared_new_sites	SNV	full	70101	70101	70101	69761	17572	17272
HG04115	SAS	STU	2	shared_new_sites	SNV	hprc	70101	70101	70101	69759	17572	17291
HG04115	SAS	STU	2	shared_new_sites	SNV	old_full	70101	57735	57735	57496	17572	15196
HG04115	SAS	STU	2	shared_new_sites	SNV	old_hprc	70101	69945	69945	69603	17572	17278
HG04115	SAS	STU	2	shared_new_sites	SV_length_site	full	287	287	285	252	168	133
HG04115	SAS	STU	2	shared_new_sites	SV_length_site	hprc	287	287	287	246	168	127
HG04115	SAS	STU	2	shared_new_sites	SV_length_site	old_full	287	234	232	212	168	113
HG04115	SAS	STU	2	shared_new_sites	SV_length_site	old_hprc	287	282	282	242	168	125
HG04115	SAS	STU	2	shared_new_sites	small_complex	full	14594	14594	14591	14213	6136	5794
HG04115	SAS	STU	2	shared_new_sites	small_complex	hprc	14594	14594	14587	14207	6136	5789
HG04115	SAS	STU	2	shared_new_sites	small_complex	old_full	14594	12149	12147	11871	6136	5113
HG04115	SAS	STU	2	shared_new_sites	small_complex	old_hprc	14594	14543	14536	14162	6136	5780
HG04115	SAS	STU	2	shared_new_sites	truth_SV_length	full	84	84	82	67	84	67
HG04115	SAS	STU	2	shared_new_sites	truth_SV_length	hprc	84	84	84	64	84	64
HG04115	SAS	STU	2	shared_new_sites	truth_SV_length	old_full	84	74	72	62	84	62
HG04115	SAS	STU	2	shared_new_sites	truth_SV_length	old_hprc	84	83	83	64	84	64
HG02165	EAS	CDX	3	all_truth	ALL	full	97372	96849	96849	96319	18557	18145
HG02165	EAS	CDX	3	all_truth	ALL	hprc	97372	85233	85232	84746	18557	18186
HG02165	EAS	CDX	3	all_truth	ALL	old_full	97372	79591	79591	79199	18557	15086
HG02165	EAS	CDX	3	all_truth	ALL	old_hprc	97372	85022	85021	84500	18557	18156
HG02165	EAS	CDX	3	all_truth	SNV	full	79844	79448	79448	79189	13693	13502
HG02165	EAS	CDX	3	all_truth	SNV	hprc	79844	70325	70325	70101	13693	13539
HG02165	EAS	CDX	3	all_truth	SNV	old_full	79844	65262	65262	65079	13693	11210
HG02165	EAS	CDX	3	all_truth	SNV	old_hprc	79844	70170	70170	69919	13693	13527
HG02165	EAS	CDX	3	all_truth	SV_length_site	full	298	297	297	272	151	127
HG02165	EAS	CDX	3	all_truth	SV_length_site	hprc	298	288	287	259	151	124
HG02165	EAS	CDX	3	all_truth	SV_length_site	old_full	298	243	243	225	151	102
HG02165	EAS	CDX	3	all_truth	SV_length_site	old_hprc	298	283	282	254	151	121
HG02165	EAS	CDX	3	all_truth	small_complex	full	17230	17104	17104	16858	4713	4516
HG02165	EAS	CDX	3	all_truth	small_complex	hprc	17230	14620	14620	14386	4713	4523
HG02165	EAS	CDX	3	all_truth	small_complex	old_full	17230	14086	14086	13895	4713	3774
HG02165	EAS	CDX	3	all_truth	small_complex	old_hprc	17230	14569	14569	14327	4713	4508
HG02165	EAS	CDX	3	all_truth	truth_SV_length	full	64	64	64	53	64	53
HG02165	EAS	CDX	3	all_truth	truth_SV_length	hprc	64	64	64	51	64	51
HG02165	EAS	CDX	3	all_truth	truth_SV_length	old_full	64	49	49	44	64	44
HG02165	EAS	CDX	3	all_truth	truth_SV_length	old_hprc	64	63	63	50	64	50
HG02165	EAS	CDX	3	frozen_HPRC_sites	ALL	full	85022	85022	85022	84493	18495	18107
HG02165	EAS	CDX	3	frozen_HPRC_sites	ALL	hprc	85022	85022	85021	84535	18495	18158
HG02165	EAS	CDX	3	frozen_HPRC_sites	ALL	old_full	85022	70324	70324	69933	18495	15077
HG02165	EAS	CDX	3	frozen_HPRC_sites	ALL	old_hprc	85022	85022	85021	84500	18495	18156
HG02165	EAS	CDX	3	frozen_HPRC_sites	SNV	full	70170	70170	70170	69912	13649	13480
HG02165	EAS	CDX	3	frozen_HPRC_sites	SNV	hprc	70170	70170	70170	69946	13649	13527
HG02165	EAS	CDX	3	frozen_HPRC_sites	SNV	old_full	70170	57915	57915	57733	13649	11201
HG02165	EAS	CDX	3	frozen_HPRC_sites	SNV	old_hprc	70170	70170	70170	69919	13649	13527
HG02165	EAS	CDX	3	frozen_HPRC_sites	SV_length_site	full	283	283	283	258	148	124
HG02165	EAS	CDX	3	frozen_HPRC_sites	SV_length_site	hprc	283	283	282	254	148	121
HG02165	EAS	CDX	3	frozen_HPRC_sites	SV_length_site	old_full	283	235	235	217	148	102
HG02165	EAS	CDX	3	frozen_HPRC_sites	SV_length_site	old_hprc	283	283	282	254	148	121
HG02165	EAS	CDX	3	frozen_HPRC_sites	small_complex	full	14569	14569	14569	14323	4698	4503
HG02165	EAS	CDX	3	frozen_HPRC_sites	small_complex	hprc	14569	14569	14569	14335	4698	4510
HG02165	EAS	CDX	3	frozen_HPRC_sites	small_complex	old_full	14569	12174	12174	11983	4698	3774
HG02165	EAS	CDX	3	frozen_HPRC_sites	small_complex	old_hprc	14569	14569	14569	14327	4698	4508
HG02165	EAS	CDX	3	frozen_HPRC_sites	truth_SV_length	full	63	63	63	52	63	52
HG02165	EAS	CDX	3	frozen_HPRC_sites	truth_SV_length	hprc	63	63	63	50	63	50
HG02165	EAS	CDX	3	frozen_HPRC_sites	truth_SV_length	old_full	63	49	49	44	63	44
HG02165	EAS	CDX	3	frozen_HPRC_sites	truth_SV_length	old_hprc	63	63	63	50	63	50
HG02165	EAS	CDX	3	frozen_threeway_SNV	ALL	full	50534	50534	50534	50453	9904	9844
HG02165	EAS	CDX	3	frozen_threeway_SNV	ALL	hprc	50534	50534	50534	50449	9904	9846
HG02165	EAS	CDX	3	frozen_threeway_SNV	ALL	linear	50534	50534	50534	50424	9904	9821
HG02165	EAS	CDX	3	frozen_threeway_SNV	ALL	old_full	50534	50534	50534	50455	9904	9846
HG02165	EAS	CDX	3	frozen_threeway_SNV	ALL	old_hprc	50534	50534	50534	50447	9904	9846
HG02165	EAS	CDX	3	frozen_threeway_SNV	SNV	full	50534	50534	50534	50453	9904	9844
HG02165	EAS	CDX	3	frozen_threeway_SNV	SNV	hprc	50534	50534	50534	50449	9904	9846
HG02165	EAS	CDX	3	frozen_threeway_SNV	SNV	linear	50534	50534	50534	50424	9904	9821
HG02165	EAS	CDX	3	frozen_threeway_SNV	SNV	old_full	50534	50534	50534	50455	9904	9846
HG02165	EAS	CDX	3	frozen_threeway_SNV	SNV	old_hprc	50534	50534	50534	50447	9904	9846
HG02165	EAS	CDX	3	shared_new_sites	ALL	full	85233	85233	85233	84704	18523	18135
HG02165	EAS	CDX	3	shared_new_sites	ALL	hprc	85233	85233	85232	84746	18523	18186
HG02165	EAS	CDX	3	shared_new_sites	ALL	old_full	85233	70324	70324	69933	18523	15077
HG02165	EAS	CDX	3	shared_new_sites	ALL	old_hprc	85233	85022	85021	84500	18523	18156
HG02165	EAS	CDX	3	shared_new_sites	SNV	full	70325	70325	70325	70067	13661	13492
HG02165	EAS	CDX	3	shared_new_sites	SNV	hprc	70325	70325	70325	70101	13661	13539
HG02165	EAS	CDX	3	shared_new_sites	SNV	old_full	70325	57915	57915	57733	13661	11201
HG02165	EAS	CDX	3	shared_new_sites	SNV	old_hprc	70325	70170	70170	69919	13661	13527
HG02165	EAS	CDX	3	shared_new_sites	SV_length_site	full	288	288	288	263	151	127
HG02165	EAS	CDX	3	shared_new_sites	SV_length_site	hprc	288	288	287	259	151	124
HG02165	EAS	CDX	3	shared_new_sites	SV_length_site	old_full	288	235	235	217	151	102
HG02165	EAS	CDX	3	shared_new_sites	SV_length_site	old_hprc	288	283	282	254	151	121
HG02165	EAS	CDX	3	shared_new_sites	small_complex	full	14620	14620	14620	14374	4711	4516
HG02165	EAS	CDX	3	shared_new_sites	small_complex	hprc	14620	14620	14620	14386	4711	4523
HG02165	EAS	CDX	3	shared_new_sites	small_complex	old_full	14620	12174	12174	11983	4711	3774
HG02165	EAS	CDX	3	shared_new_sites	small_complex	old_hprc	14620	14569	14569	14327	4711	4508
HG02165	EAS	CDX	3	shared_new_sites	truth_SV_length	full	64	64	64	53	64	53
HG02165	EAS	CDX	3	shared_new_sites	truth_SV_length	hprc	64	64	64	51	64	51
HG02165	EAS	CDX	3	shared_new_sites	truth_SV_length	old_full	64	49	49	44	64	44
HG02165	EAS	CDX	3	shared_new_sites	truth_SV_length	old_hprc	64	63	63	50	64	50
HG00558	EAS	CHS	3	all_truth	ALL	full	97372	96849	96848	95979	23033	22147
HG00558	EAS	CHS	3	all_truth	ALL	hprc	97372	85233	85233	84347	23033	22144
HG00558	EAS	CHS	3	all_truth	ALL	old_full	97372	79591	79590	78894	23033	18941
HG00558	EAS	CHS	3	all_truth	ALL	old_hprc	97372	85022	85021	84137	23033	22087
HG00558	EAS	CHS	3	all_truth	SNV	full	79844	79448	79448	78994	16987	16502
HG00558	EAS	CHS	3	all_truth	SNV	hprc	79844	70325	70325	69868	16987	16509
HG00558	EAS	CHS	3	all_truth	SNV	old_full	79844	65262	65262	64880	16987	14096
HG00558	EAS	CHS	3	all_truth	SNV	old_hprc	79844	70170	70170	69713	16987	16474
HG00558	EAS	CHS	3	all_truth	SV_length_site	full	298	297	297	254	159	116
HG00558	EAS	CHS	3	all_truth	SV_length_site	hprc	298	288	288	249	159	120
HG00558	EAS	CHS	3	all_truth	SV_length_site	old_full	298	243	243	216	159	100
HG00558	EAS	CHS	3	all_truth	SV_length_site	old_hprc	298	283	283	245	159	117
HG00558	EAS	CHS	3	all_truth	small_complex	full	17230	17104	17103	16731	5887	5529
HG00558	EAS	CHS	3	all_truth	small_complex	hprc	17230	14620	14620	14230	5887	5515
HG00558	EAS	CHS	3	all_truth	small_complex	old_full	17230	14086	14085	13798	5887	4745
HG00558	EAS	CHS	3	all_truth	small_complex	old_hprc	17230	14569	14568	14179	5887	5496
HG00558	EAS	CHS	3	all_truth	truth_SV_length	full	81	81	81	61	81	61
HG00558	EAS	CHS	3	all_truth	truth_SV_length	hprc	81	81	81	60	81	60
HG00558	EAS	CHS	3	all_truth	truth_SV_length	old_full	81	70	70	57	81	57
HG00558	EAS	CHS	3	all_truth	truth_SV_length	old_hprc	81	79	79	59	81	59
HG00558	EAS	CHS	3	frozen_HPRC_sites	ALL	full	85022	85022	85021	84156	22890	22081
HG00558	EAS	CHS	3	frozen_HPRC_sites	ALL	hprc	85022	85022	85022	84139	22890	22089
HG00558	EAS	CHS	3	frozen_HPRC_sites	ALL	old_full	85022	70324	70323	69629	22890	18939
HG00558	EAS	CHS	3	frozen_HPRC_sites	ALL	old_hprc	85022	85022	85021	84137	22890	22087
HG00558	EAS	CHS	3	frozen_HPRC_sites	SNV	full	70170	70170	70170	69717	16877	16458
HG00558	EAS	CHS	3	frozen_HPRC_sites	SNV	hprc	70170	70170	70170	69713	16877	16474
HG00558	EAS	CHS	3	frozen_HPRC_sites	SNV	old_full	70170	57915	57915	57535	16877	14094
HG00558	EAS	CHS	3	frozen_HPRC_sites	SNV	old_hprc	70170	70170	70170	69713	16877	16474
HG00558	EAS	CHS	3	frozen_HPRC_sites	SV_length_site	full	283	283	283	241	155	113
HG00558	EAS	CHS	3	frozen_HPRC_sites	SV_length_site	hprc	283	283	283	245	155	117
HG00558	EAS	CHS	3	frozen_HPRC_sites	SV_length_site	old_full	283	235	235	208	155	100
HG00558	EAS	CHS	3	frozen_HPRC_sites	SV_length_site	old_hprc	283	283	283	245	155	117
HG00558	EAS	CHS	3	frozen_HPRC_sites	small_complex	full	14569	14569	14568	14198	5858	5510
HG00558	EAS	CHS	3	frozen_HPRC_sites	small_complex	hprc	14569	14569	14569	14181	5858	5498
HG00558	EAS	CHS	3	frozen_HPRC_sites	small_complex	old_full	14569	12174	12173	11886	5858	4745
HG00558	EAS	CHS	3	frozen_HPRC_sites	small_complex	old_hprc	14569	14569	14568	14179	5858	5496
HG00558	EAS	CHS	3	frozen_HPRC_sites	truth_SV_length	full	79	79	79	60	79	60
HG00558	EAS	CHS	3	frozen_HPRC_sites	truth_SV_length	hprc	79	79	79	59	79	59
HG00558	EAS	CHS	3	frozen_HPRC_sites	truth_SV_length	old_full	79	70	70	57	79	57
HG00558	EAS	CHS	3	frozen_HPRC_sites	truth_SV_length	old_hprc	79	79	79	59	79	59
HG00558	EAS	CHS	3	frozen_threeway_SNV	ALL	full	50534	50534	50534	50398	11821	11698
HG00558	EAS	CHS	3	frozen_threeway_SNV	ALL	hprc	50534	50534	50534	50411	11821	11715
HG00558	EAS	CHS	3	frozen_threeway_SNV	ALL	linear	50534	50534	50534	50311	11821	11616
HG00558	EAS	CHS	3	frozen_threeway_SNV	ALL	old_full	50534	50534	50534	50420	11821	11720
HG00558	EAS	CHS	3	frozen_threeway_SNV	ALL	old_hprc	50534	50534	50534	50411	11821	11715
HG00558	EAS	CHS	3	frozen_threeway_SNV	SNV	full	50534	50534	50534	50398	11821	11698
HG00558	EAS	CHS	3	frozen_threeway_SNV	SNV	hprc	50534	50534	50534	50411	11821	11715
HG00558	EAS	CHS	3	frozen_threeway_SNV	SNV	linear	50534	50534	50534	50311	11821	11616
HG00558	EAS	CHS	3	frozen_threeway_SNV	SNV	old_full	50534	50534	50534	50420	11821	11720
HG00558	EAS	CHS	3	frozen_threeway_SNV	SNV	old_hprc	50534	50534	50534	50411	11821	11715
HG00558	EAS	CHS	3	shared_new_sites	ALL	full	85233	85233	85232	84364	22948	22136
HG00558	EAS	CHS	3	shared_new_sites	ALL	hprc	85233	85233	85233	84347	22948	22144
HG00558	EAS	CHS	3	shared_new_sites	ALL	old_full	85233	70324	70323	69629	22948	18939
HG00558	EAS	CHS	3	shared_new_sites	ALL	old_hprc	85233	85022	85021	84137	22948	22087
HG00558	EAS	CHS	3	shared_new_sites	SNV	full	70325	70325	70325	69872	16912	16493
HG00558	EAS	CHS	3	shared_new_sites	SNV	hprc	70325	70325	70325	69868	16912	16509
HG00558	EAS	CHS	3	shared_new_sites	SNV	old_full	70325	57915	57915	57535	16912	14094
HG00558	EAS	CHS	3	shared_new_sites	SNV	old_hprc	70325	70170	70170	69713	16912	16474
HG00558	EAS	CHS	3	shared_new_sites	SV_length_site	full	288	288	288	245	159	116
HG00558	EAS	CHS	3	shared_new_sites	SV_length_site	hprc	288	288	288	249	159	120
HG00558	EAS	CHS	3	shared_new_sites	SV_length_site	old_full	288	235	235	208	159	100
HG00558	EAS	CHS	3	shared_new_sites	SV_length_site	old_hprc	288	283	283	245	159	117
HG00558	EAS	CHS	3	shared_new_sites	small_complex	full	14620	14620	14619	14247	5877	5527
HG00558	EAS	CHS	3	shared_new_sites	small_complex	hprc	14620	14620	14620	14230	5877	5515
HG00558	EAS	CHS	3	shared_new_sites	small_complex	old_full	14620	12174	12173	11886	5877	4745
HG00558	EAS	CHS	3	shared_new_sites	small_complex	old_hprc	14620	14569	14568	14179	5877	5496
HG00558	EAS	CHS	3	shared_new_sites	truth_SV_length	full	81	81	81	61	81	61
HG00558	EAS	CHS	3	shared_new_sites	truth_SV_length	hprc	81	81	81	60	81	60
HG00558	EAS	CHS	3	shared_new_sites	truth_SV_length	old_full	81	70	70	57	81	57
HG00558	EAS	CHS	3	shared_new_sites	truth_SV_length	old_hprc	81	79	79	59	81	59
NA18952	EAS	JPT	3	all_truth	ALL	full	97372	96849	96848	96383	20838	20435
NA18952	EAS	JPT	3	all_truth	ALL	hprc	97372	85233	85230	84754	20838	20399
NA18952	EAS	JPT	3	all_truth	ALL	old_full	97372	79591	79591	79285	20838	17302
NA18952	EAS	JPT	3	all_truth	ALL	old_hprc	97372	85022	85019	84544	20838	20374
NA18952	EAS	JPT	3	all_truth	SNV	full	79844	79448	79448	79271	15251	15096
NA18952	EAS	JPT	3	all_truth	SNV	hprc	79844	70325	70325	70157	15251	15087
NA18952	EAS	JPT	3	all_truth	SNV	old_full	79844	65262	65262	65165	15251	12721
NA18952	EAS	JPT	3	all_truth	SNV	old_hprc	79844	70170	70170	70002	15251	15076
NA18952	EAS	JPT	3	all_truth	SV_length_site	full	298	297	297	255	160	118
NA18952	EAS	JPT	3	all_truth	SV_length_site	hprc	298	288	288	244	160	116
NA18952	EAS	JPT	3	all_truth	SV_length_site	old_full	298	243	243	214	160	99
NA18952	EAS	JPT	3	all_truth	SV_length_site	old_hprc	298	283	283	241	160	115
NA18952	EAS	JPT	3	all_truth	small_complex	full	17230	17104	17103	16857	5427	5221
NA18952	EAS	JPT	3	all_truth	small_complex	hprc	17230	14620	14617	14353	5427	5196
NA18952	EAS	JPT	3	all_truth	small_complex	old_full	17230	14086	14086	13906	5427	4482
NA18952	EAS	JPT	3	all_truth	small_complex	old_hprc	17230	14569	14566	14301	5427	5183
NA18952	EAS	JPT	3	all_truth	truth_SV_length	full	71	71	71	54	71	54
NA18952	EAS	JPT	3	all_truth	truth_SV_length	hprc	71	71	71	49	71	49
NA18952	EAS	JPT	3	all_truth	truth_SV_length	old_full	71	60	60	50	71	50
NA18952	EAS	JPT	3	all_truth	truth_SV_length	old_hprc	71	70	70	49	71	49
NA18952	EAS	JPT	3	frozen_HPRC_sites	ALL	full	85022	85022	85021	84562	20756	20398
NA18952	EAS	JPT	3	frozen_HPRC_sites	ALL	hprc	85022	85022	85019	84545	20756	20374
NA18952	EAS	JPT	3	frozen_HPRC_sites	ALL	old_full	85022	70324	70324	70020	20756	17292
NA18952	EAS	JPT	3	frozen_HPRC_sites	ALL	old_hprc	85022	85022	85019	84544	20756	20374
NA18952	EAS	JPT	3	frozen_HPRC_sites	SNV	full	70170	70170	70170	69994	15188	15071
NA18952	EAS	JPT	3	frozen_HPRC_sites	SNV	hprc	70170	70170	70170	70002	15188	15075
NA18952	EAS	JPT	3	frozen_HPRC_sites	SNV	old_full	70170	57915	57915	57819	15188	12711
NA18952	EAS	JPT	3	frozen_HPRC_sites	SNV	old_hprc	70170	70170	70170	70002	15188	15076
NA18952	EAS	JPT	3	frozen_HPRC_sites	SV_length_site	full	283	283	283	243	157	117
NA18952	EAS	JPT	3	frozen_HPRC_sites	SV_length_site	hprc	283	283	283	241	157	115
NA18952	EAS	JPT	3	frozen_HPRC_sites	SV_length_site	old_full	283	235	235	206	157	99
NA18952	EAS	JPT	3	frozen_HPRC_sites	SV_length_site	old_hprc	283	283	283	241	157	115
NA18952	EAS	JPT	3	frozen_HPRC_sites	small_complex	full	14569	14569	14568	14325	5411	5210
NA18952	EAS	JPT	3	frozen_HPRC_sites	small_complex	hprc	14569	14569	14566	14302	5411	5184
NA18952	EAS	JPT	3	frozen_HPRC_sites	small_complex	old_full	14569	12174	12174	11995	5411	4482
NA18952	EAS	JPT	3	frozen_HPRC_sites	small_complex	old_hprc	14569	14569	14566	14301	5411	5183
NA18952	EAS	JPT	3	frozen_HPRC_sites	truth_SV_length	full	70	70	70	54	70	54
NA18952	EAS	JPT	3	frozen_HPRC_sites	truth_SV_length	hprc	70	70	70	49	70	49
NA18952	EAS	JPT	3	frozen_HPRC_sites	truth_SV_length	old_full	70	60	60	50	70	50
NA18952	EAS	JPT	3	frozen_HPRC_sites	truth_SV_length	old_hprc	70	70	70	49	70	49
NA18952	EAS	JPT	3	frozen_threeway_SNV	ALL	full	50534	50534	50534	50478	10411	10368
NA18952	EAS	JPT	3	frozen_threeway_SNV	ALL	hprc	50534	50534	50534	50458	10411	10356
NA18952	EAS	JPT	3	frozen_threeway_SNV	ALL	linear	50534	50534	50534	50319	10411	10233
NA18952	EAS	JPT	3	frozen_threeway_SNV	ALL	old_full	50534	50534	50534	50473	10411	10365
NA18952	EAS	JPT	3	frozen_threeway_SNV	ALL	old_hprc	50534	50534	50534	50457	10411	10356
NA18952	EAS	JPT	3	frozen_threeway_SNV	SNV	full	50534	50534	50534	50478	10411	10368
NA18952	EAS	JPT	3	frozen_threeway_SNV	SNV	hprc	50534	50534	50534	50458	10411	10356
NA18952	EAS	JPT	3	frozen_threeway_SNV	SNV	linear	50534	50534	50534	50319	10411	10233
NA18952	EAS	JPT	3	frozen_threeway_SNV	SNV	old_full	50534	50534	50534	50473	10411	10365
NA18952	EAS	JPT	3	frozen_threeway_SNV	SNV	old_hprc	50534	50534	50534	50457	10411	10356
NA18952	EAS	JPT	3	shared_new_sites	ALL	full	85233	85233	85232	84770	20783	20422
NA18952	EAS	JPT	3	shared_new_sites	ALL	hprc	85233	85233	85230	84754	20783	20399
NA18952	EAS	JPT	3	shared_new_sites	ALL	old_full	85233	70324	70324	70020	20783	17292
NA18952	EAS	JPT	3	shared_new_sites	ALL	old_hprc	85233	85022	85019	84544	20783	20374
NA18952	EAS	JPT	3	shared_new_sites	SNV	full	70325	70325	70325	70149	15200	15083
NA18952	EAS	JPT	3	shared_new_sites	SNV	hprc	70325	70325	70325	70157	15200	15087
NA18952	EAS	JPT	3	shared_new_sites	SNV	old_full	70325	57915	57915	57819	15200	12711
NA18952	EAS	JPT	3	shared_new_sites	SNV	old_hprc	70325	70170	70170	70002	15200	15076
NA18952	EAS	JPT	3	shared_new_sites	SV_length_site	full	288	288	288	246	160	118
NA18952	EAS	JPT	3	shared_new_sites	SV_length_site	hprc	288	288	288	244	160	116
NA18952	EAS	JPT	3	shared_new_sites	SV_length_site	old_full	288	235	235	206	160	99
NA18952	EAS	JPT	3	shared_new_sites	SV_length_site	old_hprc	288	283	283	241	160	115
NA18952	EAS	JPT	3	shared_new_sites	small_complex	full	14620	14620	14619	14375	5423	5221
NA18952	EAS	JPT	3	shared_new_sites	small_complex	hprc	14620	14620	14617	14353	5423	5196
NA18952	EAS	JPT	3	shared_new_sites	small_complex	old_full	14620	12174	12174	11995	5423	4482
NA18952	EAS	JPT	3	shared_new_sites	small_complex	old_hprc	14620	14569	14566	14301	5423	5183
NA18952	EAS	JPT	3	shared_new_sites	truth_SV_length	full	71	71	71	54	71	54
NA18952	EAS	JPT	3	shared_new_sites	truth_SV_length	hprc	71	71	71	49	71	49
NA18952	EAS	JPT	3	shared_new_sites	truth_SV_length	old_full	71	60	60	50	71	50
NA18952	EAS	JPT	3	shared_new_sites	truth_SV_length	old_hprc	71	70	70	49	71	49
HG02523	EAS	KHV	3	all_truth	ALL	full	97372	96849	96849	96243	22124	21520
HG02523	EAS	KHV	3	all_truth	ALL	hprc	97372	85233	85233	84507	22124	21409
HG02523	EAS	KHV	3	all_truth	ALL	old_full	97372	79591	79591	79147	22124	18703
HG02523	EAS	KHV	3	all_truth	ALL	old_hprc	97372	85022	85022	84298	22124	21388
HG02523	EAS	KHV	3	all_truth	SNV	full	79844	79448	79448	79140	16259	15940
HG02523	EAS	KHV	3	all_truth	SNV	hprc	79844	70325	70325	69957	16259	15886
HG02523	EAS	KHV	3	all_truth	SNV	old_full	79844	65262	65262	65035	16259	13835
